-0.00423	-0.012247	-0.005693	-0.002587	-0.001351	-4.60E-05	0.000608	0.001749	0.001612	0.001721	0.001298	0.000493	-0.000148	-0.000612	-0.000698	-0.000486	-0.000145	2.00E-06	5.80E-05	8.80E-05	4.00E-05	3.00E-06	6.00E-06	5.00E-06
-0.003241	-0.012281	-0.005912	-0.002739	-0.001485	-0.00021	0.000471	0.001648	0.001569	0.001722	0.001373	0.000587	-7.00E-05	-0.000577	-0.000702	-0.000522	-0.000172	-1.60E-05	4.90E-05	8.80E-05	4.30E-05	5.00E-06	7.00E-06	5.00E-06
-0.00223	-0.012266	-0.006117	-0.002882	-0.001613	-0.000368	0.000335	0.001542	0.00152	0.001715	0.001442	0.000681	1.00E-05	-0.000538	-0.000701	-0.000556	-0.000199	-3.40E-05	3.90E-05	8.70E-05	4.70E-05	7.00E-06	8.00E-06	4.00E-06
-0.001199	-0.012201	-0.006307	-0.003015	-0.001733	-0.00052	0.0002	0.00143	0.001465	0.001701	0.001505	0.000774	9.40E-05	-0.000493	-0.000696	-0.00059	-0.000227	-5.50E-05	2.70E-05	8.60E-05	5.00E-05	9.00E-06	9.00E-06	5.00E-06
-0.000156	-0.012085	-0.006482	-0.003139	-0.001846	-0.000666	6.70E-05	0.001314	0.001404	0.001679	0.001561	0.000865	0.00018	-0.000443	-0.000686	-0.000621	-0.000256	-7.60E-05	1.50E-05	8.30E-05	5.30E-05	1.10E-05	1.00E-05	5.00E-06
0.000896	-0.011919	-0.006641	-0.003254	-0.001953	-0.000806	-6.30E-05	0.001194	0.001338	0.001649	0.001611	0.000954	0.000269	-0.000389	-0.000672	-0.00065	-0.000285	-9.90E-05	1.00E-06	8.00E-05	5.50E-05	1.40E-05	1.10E-05	5.00E-06
0.001951	-0.011702	-0.006785	-0.003359	-0.002052	-0.000938	-0.00019	0.001071	0.001267	0.001613	0.001653	0.00104	0.000359	-0.000329	-0.000652	-0.000677	-0.000314	-0.000123	-1.40E-05	7.50E-05	5.80E-05	1.60E-05	1.30E-05	5.00E-06
0.003005	-0.011435	-0.006912	-0.003456	-0.002145	-0.001062	-0.000314	0.000946	0.001192	0.001569	0.001688	0.001123	0.000451	-0.000265	-0.000627	-0.000701	-0.000344	-0.000148	-3.10E-05	7.00E-05	6.00E-05	1.80E-05	1.40E-05	6.00E-06
0.004051	-0.011117	-0.007023	-0.003544	-0.002232	-0.001179	-0.000433	0.000819	0.001113	0.001519	0.001715	0.001202	0.000543	-0.000197	-0.000597	-0.000722	-0.000373	-0.000174	-4.80E-05	6.30E-05	6.20E-05	2.00E-05	1.60E-05	7.00E-06
0.005085	-0.01075	-0.007116	-0.003624	-0.002312	-0.001287	-0.000548	0.000692	0.001031	0.001462	0.001734	0.001276	0.000635	-0.000124	-0.000563	-0.000739	-0.000403	-0.000201	-6.70E-05	5.50E-05	6.30E-05	2.10E-05	1.80E-05	7.00E-06
0.006102	-0.010334	-0.007192	-0.003696	-0.002386	-0.001387	-0.000658	0.000566	0.000946	0.0014	0.001744	0.001346	0.000727	-4.80E-05	-0.000523	-0.000753	-0.000431	-0.000228	-8.60E-05	4.70E-05	6.40E-05	2.30E-05	1.90E-05	8.00E-06
0.007096	-0.009869	-0.00725	-0.003759	-0.002455	-0.001479	-0.000762	0.00044	0.000858	0.001332	0.001747	0.00141	0.000817	3.10E-05	-0.000478	-0.000763	-0.000459	-0.000256	-0.000107	3.70E-05	6.40E-05	2.50E-05	2.10E-05	9.00E-06
0.008063	-0.009358	-0.00729	-0.003816	-0.002518	-0.001563	-0.00086	0.000315	0.000769	0.001259	0.00174	0.001468	0.000907	0.000114	-0.000428	-0.000769	-0.000485	-0.000284	-0.000128	2.60E-05	6.30E-05	2.60E-05	2.30E-05	1.00E-05
0.008997	-0.0088	-0.007311	-0.003865	-0.002576	-0.001639	-0.000953	0.000194	0.000679	0.001183	0.001726	0.00152	0.000993	0.000199	-0.000374	-0.00077	-0.00051	-0.000312	-0.00015	1.30E-05	6.20E-05	2.70E-05	2.50E-05	1.20E-05
0.009895	-0.008199	-0.007312	-0.003908	-0.00263	-0.001707	-0.00104	7.50E-05	0.000589	0.001102	0.001704	0.001565	0.001078	0.000286	-0.000315	-0.000766	-0.000534	-0.00034	-0.000173	0	6.00E-05	2.70E-05	2.70E-05	1.30E-05
0.01075	-0.007555	-0.007295	-0.003944	-0.00268	-0.001767	-0.00112	-4.00E-05	0.000498	0.001018	0.001673	0.001603	0.001159	0.000374	-0.000251	-0.000758	-0.000555	-0.000367	-0.000196	-1.50E-05	5.70E-05	2.70E-05	2.90E-05	1.50E-05
0.011559	-0.00687	-0.007257	-0.003974	-0.002726	-0.001821	-0.001194	-0.000151	0.000408	0.000932	0.001635	0.001634	0.001236	0.000464	-0.000184	-0.000744	-0.000574	-0.000394	-0.00022	-3.00E-05	5.40E-05	2.70E-05	3.10E-05	1.70E-05
0.012318	-0.006147	-0.007199	-0.003998	-0.002769	-0.001867	-0.001262	-0.000258	0.000318	0.000844	0.001588	0.001657	0.001308	0.000554	-0.000113	-0.000726	-0.000591	-0.00042	-0.000244	-4.70E-05	4.90E-05	2.60E-05	3.30E-05	1.90E-05
0.013022	-0.005388	-0.00712	-0.004017	-0.002809	-0.001908	-0.001324	-0.000359	0.000231	0.000754	0.001535	0.001673	0.001376	0.000644	-3.90E-05	-0.000702	-0.000606	-0.000445	-0.000268	-6.50E-05	4.40E-05	2.50E-05	3.50E-05	2.10E-05
0.013667	-0.004594	-0.00702	-0.004031	-0.002847	-0.001942	-0.00138	-0.000455	0.000145	0.000664	0.001475	0.001681	0.001438	0.000733	3.90E-05	-0.000673	-0.000617	-0.000468	-0.000291	-8.40E-05	3.70E-05	2.30E-05	3.60E-05	2.30E-05
0.01425	-0.00377	-0.006898	-0.00404	-0.002882	-0.001972	-0.001431	-0.000544	6.10E-05	0.000573	0.001408	0.001681	0.001495	0.000821	0.000118	-0.000638	-0.000625	-0.00049	-0.000315	-0.000103	3.00E-05	2.10E-05	3.80E-05	2.50E-05
0.014768	-0.002918	-0.006754	-0.004044	-0.002916	-0.001997	-0.001476	-0.000628	-2.00E-05	0.000483	0.001335	0.001674	0.001545	0.000907	0.0002	-0.000598	-0.00063	-0.00051	-0.000338	-0.000124	2.10E-05	1.80E-05	3.90E-05	2.80E-05
0.015218	-0.00204	-0.006588	-0.004043	-0.002948	-0.002018	-0.001515	-0.000706	-9.80E-05	0.000393	0.001256	0.001658	0.001589	0.000991	0.000284	-0.000554	-0.000631	-0.000527	-0.00036	-0.000145	1.10E-05	1.50E-05	4.00E-05	3.00E-05
0.015597	-0.00114	-0.0064	-0.004038	-0.002979	-0.002035	-0.00155	-0.000777	-0.000173	0.000306	0.001172	0.001635	0.001625	0.001072	0.000368	-0.000503	-0.000628	-0.000543	-0.000381	-0.000167	1.00E-06	1.00E-05	4.00E-05	3.30E-05
0.015902	-0.000222	-0.006189	-0.004028	-0.003009	-0.00205	-0.001581	-0.000842	-0.000244	0.00022	0.001084	0.001604	0.001655	0.001149	0.000453	-0.000448	-0.000622	-0.000555	-0.000401	-0.000189	-1.10E-05	5.00E-06	4.10E-05	3.50E-05
0.016131	0.000712	-0.005955	-0.004013	-0.003038	-0.002062	-0.001607	-0.000901	-0.000311	0.000136	0.000992	0.001567	0.001676	0.001223	0.000539	-0.000389	-0.000611	-0.000565	-0.00042	-0.000211	-2.30E-05	0	4.10E-05	3.80E-05
0.016283	0.001657	-0.005697	-0.003993	-0.003066	-0.002073	-0.00163	-0.000953	-0.000375	5.60E-05	0.000897	0.001522	0.00169	0.001291	0.000623	-0.000324	-0.000596	-0.000572	-0.000438	-0.000234	-3.70E-05	-7.00E-06	4.00E-05	4.00E-05
0.016357	0.00261	-0.005416	-0.003969	-0.003093	-0.002083	-0.001649	-0.000999	-0.000434	-2.10E-05	0.000798	0.00147	0.001696	0.001355	0.000707	-0.000256	-0.000577	-0.000575	-0.000453	-0.000257	-5.20E-05	-1.40E-05	4.00E-05	4.20E-05
0.016351	0.003567	-0.005112	-0.003939	-0.003119	-0.002093	-0.001666	-0.001039	-0.000489	-9.50E-05	0.000698	0.001412	0.001694	0.001413	0.000789	-0.000183	-0.000554	-0.000575	-0.000467	-0.000279	-6.70E-05	-2.20E-05	3.80E-05	4.50E-05
0.016265	0.004524	-0.004785	-0.003903	-0.003144	-0.002103	-0.001681	-0.001074	-0.00054	-0.000164	0.000597	0.001348	0.001683	0.001464	0.000869	-0.000107	-0.000527	-0.000572	-0.000478	-0.000302	-8.40E-05	-3.10E-05	3.70E-05	4.70E-05
0.016098	0.005477	-0.004435	-0.003862	-0.003168	-0.002114	-0.001694	-0.001103	-0.000587	-0.000229	0.000494	0.001278	0.001665	0.001509	0.000946	-2.70E-05	-0.000495	-0.000565	-0.000488	-0.000323	-0.000101	-4.00E-05	3.40E-05	4.90E-05
0.015851	0.006422	-0.004061	-0.003814	-0.003191	-0.002126	-0.001706	-0.001127	-0.00063	-0.00029	0.000392	0.001203	0.001639	0.001548	0.00102	5.50E-05	-0.000458	-0.000554	-0.000495	-0.000345	-0.000119	-5.10E-05	3.20E-05	5.00E-05
0.015524	0.007354	-0.003666	-0.00376	-0.003212	-0.00214	-0.001716	-0.001147	-0.000668	-0.000345	0.00029	0.001124	0.001604	0.001579	0.00109	0.000139	-0.000418	-0.000539	-0.000499	-0.000365	-0.000138	-6.20E-05	2.80E-05	5.20E-05
0.015118	0.00827	-0.003248	-0.003698	-0.003231	-0.002156	-0.001727	-0.001162	-0.000703	-0.000396	0.000189	0.001041	0.001562	0.001602	0.001156	0.000226	-0.000373	-0.00052	-0.0005	-0.000384	-0.000158	-7.40E-05	2.40E-05	5.30E-05
0.014635	0.009164	-0.002809	-0.003628	-0.003247	-0.002173	-0.001737	-0.001174	-0.000734	-0.000443	9.00E-05	0.000954	0.001512	0.001618	0.001216	0.000314	-0.000325	-0.000497	-0.000499	-0.000402	-0.000177	-8.70E-05	1.90E-05	5.40E-05
0.014076	0.010034	-0.002349	-0.00355	-0.003261	-0.002194	-0.001748	-0.001183	-0.000762	-0.000484	-7.00E-06	0.000864	0.001454	0.001625	0.001272	0.000403	-0.000272	-0.000471	-0.000494	-0.000418	-0.000198	-0.0001	1.40E-05	5.40E-05
0.013443	0.010874	-0.001869	-0.003463	-0.003271	-0.002217	-0.00176	-0.001189	-0.000786	-0.00052	-0.000101	0.000772	0.00139	0.001624	0.001321	0.000492	-0.000216	-0.00044	-0.000487	-0.000433	-0.000218	-0.000114	8.00E-06	5.40E-05
0.012739	0.01168	-0.00137	-0.003366	-0.003277	-0.002242	-0.001772	-0.001193	-0.000808	-0.000552	-0.000191	0.000678	0.001319	0.001615	0.001365	0.000581	-0.000156	-0.000405	-0.000476	-0.000446	-0.000239	-0.000128	1.00E-06	5.40E-05
0.011966	0.012449	-0.000854	-0.003259	-0.003278	-0.00227	-0.001786	-0.001196	-0.000826	-0.000579	-0.000278	0.000583	0.001242	0.001598	0.001402	0.000669	-9.40E-05	-0.000367	-0.000461	-0.000458	-0.00026	-0.000144	-6.00E-06	5.30E-05
0.011129	0.013176	-0.000321	-0.003141	-0.003274	-0.002301	-0.001801	-0.001198	-0.000843	-0.000601	-0.000361	0.000487	0.001158	0.001572	0.001431	0.000755	-2.80E-05	-0.000325	-0.000444	-0.000467	-0.00028	-0.000159	-1.40E-05	5.10E-05
0.010229	0.013857	0.000227	-0.003011	-0.003263	-0.002333	-0.001818	-0.001199	-0.000857	-0.00062	-0.000439	0.000391	0.00107	0.001538	0.001454	0.00084	4.00E-05	-0.00028	-0.000423	-0.000473	-0.000301	-0.000175	-2.30E-05	4.90E-05
0.009272	0.014488	0.000788	-0.002869	-0.003246	-0.002368	-0.001837	-0.0012	-0.000869	-0.000634	-0.000513	0.000296	0.000976	0.001496	0.001469	0.000922	0.00011	-0.000231	-0.000399	-0.000477	-0.00032	-0.000192	-3.20E-05	4.70E-05
0.008261	0.015067	0.001361	-0.002714	-0.003222	-0.002405	-0.001858	-0.001202	-0.00088	-0.000645	-0.000581	0.000203	0.000879	0.001446	0.001476	0.001001	0.000183	-0.000179	-0.000371	-0.000479	-0.000339	-0.000208	-4.30E-05	4.30E-05
0.007201	0.015588	0.001944	-0.002546	-0.003189	-0.002443	-0.001881	-0.001205	-0.00089	-0.000652	-0.000643	0.00011	0.000777	0.001388	0.001476	0.001076	0.000256	-0.000124	-0.00034	-0.000477	-0.000358	-0.000225	-5.30E-05	3.90E-05
0.006096	0.01605	0.002534	-0.002364	-0.003147	-0.002482	-0.001906	-0.001209	-0.0009	-0.000656	-0.000701	2.00E-05	0.000673	0.001323	0.001468	0.001147	0.000331	-6.60E-05	-0.000306	-0.000473	-0.000375	-0.000242	-6.50E-05	3.50E-05
0.004953	0.016448	0.003131	-0.002168	-0.003095	-0.002521	-0.001932	-0.001215	-0.000908	-0.000658	-0.000752	-6.70E-05	0.000565	0.001251	0.001451	0.001213	0.000406	-7.00E-06	-0.000269	-0.000466	-0.000391	-0.000259	-7.70E-05	2.90E-05
0.003775	0.016781	0.00373	-0.001958	-0.003033	-0.002559	-0.00196	-0.001224	-0.000917	-0.000657	-0.000798	-0.000151	0.000456	0.001172	0.001427	0.001274	0.000482	5.50E-05	-0.000229	-0.000456	-0.000406	-0.000275	-9.00E-05	2.30E-05
0.002569	0.017045	0.004331	-0.001733	-0.002959	-0.002597	-0.001989	-0.001235	-0.000927	-0.000655	-0.000838	-0.000231	0.000346	0.001087	0.001395	0.001329	0.000557	0.000118	-0.000186	-0.000443	-0.00042	-0.000291	-0.000103	1.60E-05
0.00134	0.017238	0.00493	-0.001493	-0.002873	-0.002632	-0.00202	-0.001248	-0.000936	-0.000651	-0.000873	-0.000308	0.000235	0.000996	0.001356	0.001378	0.000631	0.000183	-0.000141	-0.000426	-0.000432	-0.000307	-0.000117	8.00E-06
9.30E-05	0.017358	0.005524	-0.001238	-0.002775	-0.002665	-0.002051	-0.001265	-0.000947	-0.000647	-0.000901	-0.00038	0.000124	0.0009	0.001308	0.00142	0.000704	0.000248	-9.30E-05	-0.000406	-0.000441	-0.000323	-0.000131	0
-0.001165	0.017403	0.006112	-0.000968	-0.002664	-0.002695	-0.002082	-0.001285	-0.000959	-0.000642	-0.000925	-0.000448	1.40E-05	0.000799	0.001254	0.001456	0.000775	0.000314	-4.30E-05	-0.000383	-0.000449	-0.000338	-0.000145	-9.00E-06
-0.002427	0.017373	0.00669	-0.000684	-0.002539	-0.00272	-0.002114	-0.001308	-0.000972	-0.000637	-0.000943	-0.000511	-9.50E-05	0.000695	0.001192	0.001484	0.000844	0.00038	9.00E-06	-0.000357	-0.000455	-0.000352	-0.00016	-1.90E-05
-0.003688	0.017266	0.007255	-0.000385	-0.0024	-0.00274	-0.002144	-0.001335	-0.000987	-0.000632	-0.000956	-0.000568	-0.000202	0.000587	0.001124	0.001504	0.000911	0.000446	6.30E-05	-0.000328	-0.000459	-0.000365	-0.000175	-3.00E-05
-0.004943	0.017082	0.007805	-7.30E-05	-0.002247	-0.002754	-0.002174	-0.001364	-0.001003	-0.000629	-0.000964	-0.000621	-0.000306	0.000476	0.00105	0.001517	0.000974	0.000511	0.000118	-0.000296	-0.00046	-0.000377	-0.00019	-4.10E-05
-0.006184	0.016819	0.008336	0.000254	-0.002078	-0.002761	-0.002202	-0.001397	-0.001022	-0.000626	-0.000968	-0.000669	-0.000408	0.000364	0.00097	0.001521	0.001033	0.000574	0.000173	-0.000261	-0.000458	-0.000388	-0.000205	-5.30E-05
-0.007406	0.016479	0.008845	0.000592	-0.001895	-0.002761	-0.002227	-0.001433	-0.001042	-0.000625	-0.000968	-0.000711	-0.000506	0.00025	0.000884	0.001518	0.001089	0.000636	0.00023	-0.000223	-0.000454	-0.000398	-0.00022	-6.60E-05
-0.008602	0.016062	0.00933	0.000943	-0.001697	-0.002751	-0.00225	-0.001472	-0.001064	-0.000626	-0.000965	-0.000747	-0.000599	0.000136	0.000794	0.001506	0.00114	0.000695	0.000287	-0.000182	-0.000447	-0.000406	-0.000235	-7.90E-05
-0.009767	0.015569	0.009788	0.001304	-0.001484	-0.002732	-0.002269	-0.001514	-0.001089	-0.000629	-0.000958	-0.000779	-0.000689	2.10E-05	0.0007	0.001487	0.001186	0.000753	0.000344	-0.000139	-0.000438	-0.000413	-0.00025	-9.30E-05
-0.010894	0.015002	0.010216	0.001675	-0.001256	-0.002702	-0.002284	-0.001557	-0.001115	-0.000635	-0.000948	-0.000805	-0.000773	-9.20E-05	0.000602	0.001459	0.001228	0.000807	0.000401	-9.40E-05	-0.000425	-0.000419	-0.000264	-0.000108
-0.011979	0.014361	0.01061	0.002055	-0.001013	-0.002661	-0.002294	-0.001603	-0.001144	-0.000643	-0.000936	-0.000826	-0.000852	-0.000204	0.000501	0.001423	0.001263	0.000858	0.000457	-4.60E-05	-0.000409	-0.000422	-0.000278	-0.000122
-0.013015	0.013648	0.010968	0.002442	-0.000756	-0.002608	-0.002298	-0.00165	-0.001174	-0.000654	-0.000922	-0.000843	-0.000926	-0.000314	0.000398	0.00138	0.001293	0.000905	0.000511	3.00E-06	-0.000391	-0.000424	-0.000292	-0.000137
-0.013997	0.012867	0.011289	0.002834	-0.000485	-0.002542	-0.002297	-0.001698	-0.001206	-0.000669	-0.000906	-0.000855	-0.000993	-0.000421	0.000293	0.001329	0.001316	0.000948	0.000565	5.40E-05	-0.000369	-0.000423	-0.000304	-0.000153
-0.014921	0.012021	0.011568	0.00323	-0.000201	-0.002463	-0.002288	-0.001747	-0.001239	-0.000686	-0.00089	-0.000862	-0.001054	-0.000524	0.000187	0.001271	0.001334	0.000986	0.000616	0.000107	-0.000345	-0.000421	-0.000317	-0.000169
-0.015781	0.011112	0.011803	0.003628	9.60E-05	-0.00237	-0.002271	-0.001795	-0.001274	-0.000707	-0.000873	-0.000866	-0.001109	-0.000623	8.10E-05	0.001206	0.001344	0.00102	0.000666	0.00016	-0.000317	-0.000417	-0.000328	-0.000184
-0.016574	0.010144	0.011994	0.004027	0.000404	-0.002263	-0.002246	-0.001843	-0.00131	-0.000731	-0.000856	-0.000865	-0.001157	-0.000717	-2.40E-05	0.001134	0.001348	0.001049	0.000713	0.000214	-0.000287	-0.00041	-0.000338	-0.0002
-0.017294	0.009122	0.012136	0.004424	0.000723	-0.002141	-0.002213	-0.001889	-0.001346	-0.000758	-0.000839	-0.000862	-0.001199	-0.000807	-0.000129	0.001057	0.001346	0.001072	0.000757	0.000269	-0.000254	-0.000401	-0.000347	-0.000216
-0.017939	0.008048	0.01223	0.004817	0.001052	-0.002004	-0.002169	-0.001933	-0.001383	-0.000788	-0.000823	-0.000855	-0.001234	-0.00089	-0.000231	0.000974	0.001336	0.001091	0.000797	0.000323	-0.000218	-0.00039	-0.000355	-0.000232
-0.018505	0.006929	0.012272	0.005204	0.001389	-0.001852	-0.002116	-0.001975	-0.00142	-0.000821	-0.000808	-0.000846	-0.001262	-0.000967	-0.000331	0.000886	0.001319	0.001103	0.000835	0.000377	-0.00018	-0.000377	-0.000362	-0.000247
-0.018989	0.005768	0.012262	0.005584	0.001733	-0.001685	-0.002053	-0.002014	-0.001457	-0.000858	-0.000795	-0.000834	-0.001284	-0.001038	-0.000428	0.000793	0.001296	0.00111	0.000868	0.000431	-0.000139	-0.000361	-0.000367	-0.000262
-0.019389	0.004572	0.012199	0.005953	0.002083	-0.001503	-0.001978	-0.002048	-0.001494	-0.000896	-0.000784	-0.000821	-0.0013	-0.001101	-0.000521	0.000697	0.001266	0.001111	0.000898	0.000484	-9.60E-05	-0.000343	-0.000371	-0.000276
-0.019701	0.003344	0.012082	0.00631	0.002438	-0.001306	-0.001892	-0.002078	-0.001529	-0.000937	-0.000774	-0.000806	-0.001309	-0.001157	-0.00061	0.000597	0.001229	0.001106	0.000923	0.000535	-5.00E-05	-0.000323	-0.000374	-0.00029
-0.019926	0.002092	0.01191	0.006653	0.002795	-0.001094	-0.001795	-0.002103	-0.001563	-0.00098	-0.000768	-0.000791	-0.001312	-0.001206	-0.000694	0.000495	0.001186	0.001095	0.000944	0.000584	-3.00E-06	-0.000301	-0.000374	-0.000304
-0.020061	0.00082	0.011683	0.006978	0.003153	-0.000869	-0.001686	-0.002121	-0.001595	-0.001025	-0.000764	-0.000775	-0.001309	-0.001247	-0.000773	0.000391	0.001136	0.001078	0.00096	0.000632	4.50E-05	-0.000276	-0.000373	-0.000316
-0.020106	-0.000466	0.011401	0.007285	0.003511	-0.000629	-0.001564	-0.002133	-0.001625	-0.001071	-0.000763	-0.000759	-0.0013	-0.00128	-0.000845	0.000286	0.001081	0.001055	0.000972	0.000677	9.50E-05	-0.000249	-0.000371	-0.000327
-0.02006	-0.001759	0.011064	0.00757	0.003866	-0.000377	-0.001431	-0.002138	-0.001651	-0.001118	-0.000765	-0.000743	-0.001287	-0.001306	-0.000911	0.000181	0.001019	0.001027	0.000978	0.000719	0.000147	-0.00022	-0.000366	-0.000338
-0.019924	-0.003054	0.010674	0.007832	0.004217	-0.000112	-0.001285	-0.002135	-0.001675	-0.001165	-0.00077	-0.000728	-0.001269	-0.001323	-0.000971	7.60E-05	0.000953	0.000993	0.00098	0.000759	0.000199	-0.000189	-0.000359	-0.000347
-0.019699	-0.004345	0.01023	0.008068	0.004562	0.000164	-0.001127	-0.002123	-0.001695	-0.001213	-0.000778	-0.000714	-0.001246	-0.001332	-0.001023	-2.80E-05	0.000881	0.000954	0.000976	0.000795	0.000251	-0.000156	-0.000351	-0.000355
-0.019385	-0.005625	0.009734	0.008277	0.004899	0.000451	-0.000958	-0.002103	-0.001711	-0.00126	-0.00079	-0.000702	-0.001219	-0.001334	-0.001068	-0.00013	0.000805	0.00091	0.000968	0.000827	0.000304	-0.000121	-0.00034	-0.000362
-0.018985	-0.006888	0.009188	0.008456	0.005227	0.000746	-0.000776	-0.002074	-0.001723	-0.001306	-0.000804	-0.000691	-0.001188	-0.001329	-0.001106	-0.000229	0.000724	0.000862	0.000954	0.000856	0.000357	-8.50E-05	-0.000328	-0.000367
-0.018499	-0.008129	0.008594	0.008605	0.005542	0.00105	-0.000583	-0.002034	-0.00173	-0.001351	-0.000822	-0.000683	-0.001155	-0.001316	-0.001135	-0.000326	0.00064	0.000808	0.000936	0.000881	0.000409	-4.70E-05	-0.000313	-0.00037
-0.017932	-0.009341	0.007953	0.008721	0.005844	0.00136	-0.000379	-0.001985	-0.001731	-0.001394	-0.000843	-0.000677	-0.001119	-0.001296	-0.001157	-0.000419	0.000553	0.000751	0.000912	0.000901	0.00046	-8.00E-06	-0.000297	-0.000372
-0.017285	-0.010519	0.007269	0.008803	0.00613	0.001676	-0.000165	-0.001925	-0.001727	-0.001434	-0.000866	-0.000673	-0.001081	-0.001269	-0.001172	-0.000507	0.000463	0.000691	0.000885	0.000917	0.000511	3.20E-05	-0.000278	-0.000373
-0.016562	-0.011657	0.006543	0.00885	0.0064	0.001995	6.00E-05	-0.001855	-0.001717	-0.001472	-0.000892	-0.000673	-0.001041	-0.001237	-0.001178	-0.00059	0.000371	0.000627	0.000852	0.000928	0.00056	7.30E-05	-0.000257	-0.000371
-0.015768	-0.012749	0.005779	0.00886	0.00665	0.002317	0.000293	-0.001773	-0.001701	-0.001506	-0.00092	-0.000675	-0.000999	-0.001198	-0.001177	-0.000668	0.000278	0.00056	0.000816	0.000934	0.000607	0.000115	-0.000235	-0.000368
-0.014905	-0.013791	0.00498	0.008833	0.006879	0.002639	0.000536	-0.001681	-0.001678	-0.001536	-0.00095	-0.00068	-0.000958	-0.001155	-0.001168	-0.00074	0.000183	0.000491	0.000775	0.000936	0.000652	0.000157	-0.00021	-0.000363
-0.013978	-0.014778	0.00415	0.008768	0.007086	0.00296	0.000786	-0.001578	-0.001649	-0.001562	-0.000982	-0.000689	-0.000916	-0.001106	-0.001152	-0.000805	8.80E-05	0.00042	0.000731	0.000933	0.000694	0.000199	-0.000184	-0.000356
-0.012993	-0.015705	0.003291	0.008664	0.007269	0.003279	0.001043	-0.001464	-0.001612	-0.001583	-0.001015	-0.0007	-0.000874	-0.001053	-0.001128	-0.000863	-6.00E-06	0.000348	0.000683	0.000924	0.000734	0.000242	-0.000156	-0.000347
-0.011954	-0.016567	0.002409	0.008522	0.007427	0.003593	0.001306	-0.001339	-0.001568	-0.001598	-0.001049	-0.000715	-0.000833	-0.000997	-0.001098	-0.000914	-0.0001	0.000275	0.000632	0.000911	0.000771	0.000284	-0.000126	-0.000336
-0.010867	-0.017362	0.001506	0.00834	0.007558	0.003901	0.001574	-0.001204	-0.001518	-0.001609	-0.001083	-0.000733	-0.000793	-0.000937	-0.001062	-0.000957	-0.000193	0.000201	0.000579	0.000893	0.000805	0.000326	-9.50E-05	-0.000323
-0.009736	-0.018084	0.000588	0.00812	0.007662	0.0042	0.001846	-0.001058	-0.001459	-0.001613	-0.001118	-0.000754	-0.000755	-0.000876	-0.00102	-0.000993	-0.000283	0.000128	0.000523	0.000871	0.000835	0.000368	-6.20E-05	-0.000308
-0.008569	-0.018732	-0.000342	0.007862	0.007737	0.00449	0.002121	-0.000902	-0.001394	-0.001611	-0.001152	-0.000777	-0.000719	-0.000812	-0.000972	-0.001021	-0.000371	5.60E-05	0.000465	0.000844	0.00086	0.000408	-2.80E-05	-0.000291
-0.00737	-0.019302	-0.00128	0.007566	0.007782	0.004768	0.002397	-0.000736	-0.001321	-0.001602	-0.001185	-0.000804	-0.000684	-0.000747	-0.000919	-0.00104	-0.000457	-1.50E-05	0.000406	0.000812	0.000882	0.000447	7.00E-06	-0.000272
-0.006146	-0.019792	-0.00222	0.007234	0.007796	0.005033	0.002673	-0.000561	-0.00124	-0.001587	-0.001216	-0.000833	-0.000653	-0.000682	-0.000862	-0.001052	-0.000538	-8.40E-05	0.000346	0.000777	0.0009	0.000485	4.40E-05	-0.000252
-0.004902	-0.0202	-0.003158	0.006865	0.00778	0.005282	0.002949	-0.000377	-0.001152	-0.001564	-0.001246	-0.000864	-0.000625	-0.000617	-0.000801	-0.001055	-0.000616	-0.000152	0.000286	0.000737	0.000913	0.000521	8.10E-05	-0.000229
-0.003646	-0.020524	-0.004091	0.006463	0.007732	0.005515	0.003221	-0.000185	-0.001057	-0.001535	-0.001274	-0.000897	-0.000599	-0.000553	-0.000737	-0.00105	-0.000689	-0.000216	0.000225	0.000693	0.000921	0.000555	0.000119	-0.000205
-0.002383	-0.020764	-0.005013	0.006027	0.007653	0.00573	0.00349	1.50E-05	-0.000955	-0.001498	-0.001299	-0.000932	-0.000577	-0.00049	-0.00067	-0.001038	-0.000758	-0.000277	0.000164	0.000647	0.000925	0.000587	0.000158	-0.000179
-0.001119	-0.020918	-0.00592	0.00556	0.007542	0.005924	0.003754	0.000222	-0.000846	-0.001454	-0.00132	-0.000968	-0.000559	-0.000429	-0.000601	-0.001018	-0.000821	-0.000335	0.000105	0.000597	0.000924	0.000616	0.000197	-0.000151
0.00014	-0.020987	-0.006808	0.005065	0.007399	0.006098	0.004011	0.000435	-0.000731	-0.001402	-0.001338	-0.001005	-0.000544	-0.000371	-0.000531	-0.000991	-0.000879	-0.000389	4.60E-05	0.000544	0.000917	0.000643	0.000236	-0.000122
0.001387	-0.02097	-0.007672	0.004542	0.007226	0.006248	0.004261	0.000653	-0.000609	-0.001343	-0.001352	-0.001043	-0.000533	-0.000316	-0.000461	-0.000957	-0.000931	-0.000438	-1.00E-05	0.000489	0.000906	0.000667	0.000275	-9.10E-05
0.002617	-0.020869	-0.008508	0.003994	0.007021	0.006375	0.004501	0.000876	-0.000481	-0.001277	-0.001361	-0.001081	-0.000526	-0.000264	-0.00039	-0.000916	-0.000977	-0.000483	-6.50E-05	0.000433	0.00089	0.000688	0.000314	-5.90E-05
